text,label
"['incident', 'applicant', 'applicant', 'run', 'away', 'marrying']",PREMISE
"['went', 'returned']",PREMISE
"['room', 'applicant', 'sexual', 'intercourse']",PREMISE
"['according', 'applicant', 'falsely', 'matter']",PREMISE
"['case', 'love', 'affair']",PREMISE
['old'],PREMISE
"['never', 'forced']",PREMISE
"['applicant', 'one', 'month']",PREMISE
"['investigation', 'practically']",PREMISE
"['old', 'job']",PREMISE
['permanently'],PREMISE
['criminal'],PREMISE
"['ready', 'abide']",PREMISE
"['release', 'bail']",CONCLUSION
"['application', 'ground', 'investigation', 'progress']",PREMISE
"['pressurize', 'victim']",PREMISE
"['possibility', 'prosecution', 'evidence']",PREMISE
"['old', 'induced', 'applicant']",PREMISE
['repeat'],PREMISE
"['reject', 'application']",CONCLUSION
['sufficiently'],PREMISE
"['statement', 'victim', 'role', 'applicant']",PREMISE
"['revealed', 'due', 'love', 'affair', 'victim', 'applicant', 'went', 'away', 'room']",PREMISE
"['old', 'applicant', 'old']",PREMISE
"['age', 'sufficient', 'maturity', 'act']",PREMISE
"['statement', 'prosecutrix', 'love', 'relationship', 'went', 'temple', 'marriage', 'together', 'house', 'relative']",PREMISE
"['moreover', 'factor', 'e', 'age', 'prosecutrix', 'whether', 'act', 'violent', 'whether', 'whether', 'offender', 'capable', 'act', 'whether', 'likelihood', 'intimidation', 'boy', 'whether', 'chance', 'material', 'age', 'applicant', 'employment', 'plan', 'stabilize', 'secure', 'future', 'taken', 'consideration', 'bail', 'application', 'boy', 'minor', 'girl', 'love']",PREMISE
"['laid', 'ruling', 'noted']",PREMISE
"['since', 'beginning', 'applicant', 'victim', 'never']",PREMISE
"['mother', 'gave', 'evasive', 'went', 'applicant', 'said', 'fact']",PREMISE
[],PREMISE
"['moreover', 'investigation', 'practically']",PREMISE
"['personal', 'custody', 'applicant']",PREMISE
"['old', 'job']",PREMISE
['resident'],PREMISE
['criminal'],PREMISE
"['purpose', 'would', 'serve', 'keeping', 'applicant', 'behind', 'bar', 'unknown', 'period']",PREMISE
"['due', 'application', 'following', 'order']",CONCLUSION
"['say', 'given']",PREMISE
"['learned', 'advocate', 'applicant', 'accused']",PREMISE
"['learned', 'advocate', 'accused', 'falsely', 'present', 'crime']",PREMISE
"['innocent', 'may', 'case', 'exchange', 'heat', 'moment', 'section', 'made', 'triable']",PREMISE
"['regard', 'nature', 'fact', 'accused', 'applicant', 'accused', 'may', 'bail']",PREMISE
"['ready', 'abide', 'condition', 'impose']",PREMISE
"['contra', 'learned', 'question', 'serious', 'nature']",PREMISE
"['accused', 'applicant', 'taken', 'law', 'hand', 'public', 'servant', 'discharging', 'official', 'duty']",PREMISE
['application'],CONCLUSION
"['gone', 'made', 'therein']",PREMISE
"['regard', 'nature', 'crime', 'role', 'accused', 'applicant', 'commission', 'crime', 'fact', 'accused', 'applicant', 'behind', 'bar', 'since', 'find', 'accused', 'applicant', 'bail']",PREMISE
"['following', 'order']",CONCLUSION
"['prosecution', 'informant', 'lodged', 'report', 'running', 'transport', 'business', 'name', 'style']",PREMISE
"['accused', 'driver', 'said', 'tempo']",PREMISE
"['thereafter', 'informant', 'agreement', 'one', 'firm', 'n', 'gave', 'tempo', 'firm', 'rental', 'basis', 'carrying', 'pomegranate', 'fruit']",PREMISE
"['accused', 'left', 'along', 'empty', 'went', 'district', 'bring', 'pomegranate']",PREMISE
"['thereafter', 'accused']",PREMISE
"['district', 'towards', 'however', 'accused', 'reach', 'till', 'night']",PREMISE
"['company', 'staff', 'informant', 'however', 'driver', 'mobile', 'switched']",PREMISE
"['thereafter', 'accused', 'found', 'along', 'empty', 'tempo']",PREMISE
"['short', 'accused', 'sold', 'pomegranate', 'sale', 'proceeds']",PREMISE
"['application', 'applicant', 'falsely']",PREMISE
"['name', 'r']",PREMISE
"['recovery', 'discovery', 'present', 'applicant']",PREMISE
"['investigation', 'crime', 'practically']",PREMISE
"['member', 'family', 'family', 'depending', 'upon', 'livelihood']",PREMISE
"['ready', 'abide']",PREMISE
"['thus', 'applicant', 'grant', 'bail']",CONCLUSION
"['response', 'show', 'cause', 'notice', 'prosecution', 'say', 'thereby', 'adverse', 'reiterated', 'case']",PREMISE
"['accused', 'prime', 'accused', 'along']",PREMISE
"['accused', 'sold', 'said', 'pomegranate']",PREMISE
"['transport', 'bill', 'payment', 'voucher']",PREMISE
"['attend', 'fixed', 'date', 'proceeding']",PREMISE
"['pressurize', 'informant', 'create', 'hurdle', 'investigation']",PREMISE
"['thus', 'prosecution', 'grant', 'appeal']",CONCLUSION
['applicant'],PREMISE
['case'],PREMISE
"['grounds', 'believing', 'information', 'well', 'accused']",PREMISE
"['investigation', 'vehicle', 'used', 'crime', 'empty', 'sale', 'proceeds', 'pomegranate', 'already', 'custody', 'accused']",PREMISE
"['ready', 'investigation']",PREMISE
"['considering', 'nature', 'purpose', 'keeping', 'accused', 'jail', 'till', 'fling']",PREMISE
"['thus', 'following', 'order']",CONCLUSION
"['learned', 'accused', 'bail']",PREMISE
"['investigation', 'charge', 'sheet']",PREMISE
"['mere', 'recovery', 'sufficient', 'hold', 'accused', 'prepared', 'dacoity']",PREMISE
"['previous', 'bail', 'application', 'investigation']",PREMISE
"['learned', 'per', 'say']",PREMISE
"['accused', 'bail']",PREMISE
"['investigation', 'charge', 'sheet']",PREMISE
"['nothing', 'discovered']",PREMISE
"['habitual', 'offender']",PREMISE
"['six', 'pending', 'however', 'document', 'show', 'case']",PREMISE
"['merely', 'pending', 'ground', 'reject', 'bail', 'application', 'otherwise', 'bail']",PREMISE
"['considered', 'fact', 'case', 'custody']",PREMISE
['order'],CONCLUSION
"['application', 'say', 'sides', 'material', 'record']",PREMISE
"['case', 'short', 'p', 'informant', 'coming']",PREMISE
"['accused', 'applicant', 'accused', 'came', 'near', 'informant', 'told', 'informant', 'told', 'unable', 'give', 'money']",PREMISE
"['accused', 'u', 'gave', 'blow', 'wooden', 'log', 'head']",PREMISE
"['applicant', 'accused', 'thrown', 'stone', 'mouth', 'informant']",PREMISE
"['father', 'informant', 'came', 'rescue', 'time', 'also', 'gave', 'blow', 'wooden', 'log', 'father', 'informant', 'applicant', 'stone', 'complainant', 'father']",PREMISE
"['informant', 'sustained', 'grievous', 'injury', 'father', 'sustained', 'simple', 'injury', 'due', 'assault']",PREMISE
['accused'],CONCLUSION
"['applicant', 'falsely', 'crime', 'ulterior', 'motive']",PREMISE
"['sustained', 'informant', 'father', 'simple', 'nature']",PREMISE
"['role', 'applicant', 'throwing', 'stone', 'upon', 'informant']",PREMISE
"['ingredient', 'present', 'fact', 'case', 'sustained', 'come', 'within', 'purview', 'section']",PREMISE
"['applicant', 'aged']",PREMISE
"['jail', 'life', 'spoiled']",PREMISE
"['investigation', 'practically']",PREMISE
"['custody', 'applicant', 'purpose']",PREMISE
"['ready', 'operate', 'investigating', 'agency']",PREMISE
"['ready', 'abide']",PREMISE
"['grounds', 'release', 'bail']",CONCLUSION
"['hand', 'prima', 'accusation', 'applicant']",PREMISE
"['applicant', 'bail', 'possibility', 'cognizable']",PREMISE
"['applicant', 'bail', 'possibility', 'prosecution', 'evidence']",PREMISE
"['investigation', 'primary', 'stage']",PREMISE
['accused'],PREMISE
"['applicant', 'bail', 'may', 'create', 'hurdle', 'arrest', 'accused']",PREMISE
"['looking', 'gravity', 'application', 'liable']",CONCLUSION
"['considering', 'submission', 'sides', 'material', 'record', 'initial', 'stage']",PREMISE
"['prime', 'accused', 'still']",PREMISE
"['applicant', 'bail', 'may', 'create', 'hurdle', 'arresting', 'accused']",PREMISE
"['injury', 'sustained', 'informant', 'grievous', 'nature']",PREMISE
"['applicant', 'informant', 'resident', 'locality']",PREMISE
"['juncture', 'looking', 'accusation', 'desirable', 'release', 'applicant', 'bail']",PREMISE
"['proceed', 'pass', 'following', 'order']",CONCLUSION
"['per', 'prosecution', 'one', 'lodged', 'around', 'applicant', 'along', 'due', 'dispute', 'informant', 'accused', 'regarding', 'agricultural', 'land', 'near', 'house', 'informant', 'illegally', 'house', 'burned', 'clothes', 'bed', 'cupboard', 'also', 'burned', 'motorcycle']",PREMISE
"['also', 'accused', 'broke', 'glasses', 'informant', 'car', 'damage', 'tune']",PREMISE
"['according', 'falsely', 'ulterior', 'motive']",PREMISE
[],PREMISE
"['therefore', 'counter', 'blast', 'said', 'lodged', 'accused', 'false', 'frivolous']",PREMISE
"['present', 'registered', 'unreasonable', 'unexplained', 'delay', 'one', 'day', 'lodging']",PREMISE
['criminal'],PREMISE
"['investigation', 'crime', 'practically']",PREMISE
"['earning', 'family']",PREMISE
['permanent'],PREMISE
"['ready', 'abide', 'court']",PREMISE
"['thus', 'applicant', 'grant', 'bail']",CONCLUSION
"['response', 'show', 'cause', 'notice', 'prosecution', 'say', 'thereby', 'adverse', 'reiterated', 'case']",PREMISE
['accused'],PREMISE
"['every', 'possibility', 'dispute', 'accused', 'complainant', 'commission', 'body']",PREMISE
"['pressurize', 'informant']",PREMISE
['serious'],PREMISE
['progress'],PREMISE
"['thus', 'prosecution', 'rejection', 'application']",PREMISE
[],PREMISE
[],PREMISE
"['case', 'diary']",PREMISE
"['received', 'unknown', 'call', 'unknown', 'burned', 'house', 'informant', 'immediately', 'informant', 'family', 'immediately', 'rushed', 'house', 'saw', 'accused', 'along', 'around', 'mask', 'present', 'seeing', 'informant', 'family', 'ran', 'away', 'spot']",PREMISE
"['short', 'grounds', 'believing', 'accusation', 'well', 'accused']",PREMISE
"['basis', 'report', 'lodged']",PREMISE
"['registered', 'e', 'family']",PREMISE
"['said', 'crime', 'informant', 'injured']",PREMISE
"['thereafter', 'basis', 'report', 'lodged', 'e', 'accused']",PREMISE
"['registered', 'present', 'accused']",PREMISE
"['material', 'e', 'one', 'plastic', 'one', 'plastic', 'bottle']",PREMISE
"['wooden', 'log', 'wooden', 'stick', 'three', 'used', 'crime']",PREMISE
"['statement', 'prosecution']",PREMISE
"['short', 'substantive', 'investigation', 'already']",PREMISE
"['nothing', 'discovered', 'instance']",PREMISE
"['applicant', 'behind', 'bar']",PREMISE
"['ready', 'operate', 'investigation', 'also', 'ready', 'abide', 'court']",PREMISE
"['purpose', 'bail', 'secure', 'presence', 'accused', 'face', 'trial']",PREMISE
"['accused', 'permanent', 'society', 'therefore', 'question', 'justice', 'arise']",PREMISE
"['rule', 'jail', 'exception']",PREMISE
"['useful', 'purpose', 'suffice', 'keeping', 'behind', 'till', 'filing', 'sheet']",PREMISE
"['therefore', 'bail', 'heavy']",CONCLUSION
"['thus', 'following', 'order']",CONCLUSION
['wife'],PREMISE
"['marriage', 'taken', 'place']",PREMISE
"['used', 'consume', 'liquor', 'used', 'abuse', 'ill', 'treat']",PREMISE
"['also', 'used', 'abuse', 'threaten', 'keep', 'starvation']",PREMISE
"['therefore', 'lodged', 'report']",CONCLUSION
"['submit', 'totally', 'false', 'registered']",PREMISE
"['fact', 'one', 'petition', 'restitution', 'conjugal']",PREMISE
"['therefore', 'present']",CONCLUSION
"['vague', 'general', 'nature']",PREMISE
"['going', 'flee', 'away', 'course', 'justice']",PREMISE
"['pray', 'grant', 'interim', 'protection']",CONCLUSION
['learned'],PREMISE
[],PREMISE
"['ill', 'treatment', 'period', 'e']",PREMISE
"['came', 'lodged']",PREMISE
"['considering', 'immediate', 'recovery', 'pending', 'therefore', 'immediate', 'custody', 'necessary']",CONCLUSION
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['case', 'deceased', 'taken', 'hand', 'loan', 'present', 'applicant', 'accused', 'however', 'subsequently', 'present', 'applicant', 'accused', 'accused', 'make', 'demand', 'repayment', 'interest', 'kill', 'deceased', 'also', 'sent', 'beat', 'deceased', 'therefore', 'deceased', 'fed', 'life', 'suicide']",PREMISE
"['learned', 'counsel', 'applicant', 'accused', 'applicant', 'accused', 'falsely']",PREMISE
"['present', 'applicant', 'accused', 'always', 'help', 'complainant', 'husband', 'friend']",PREMISE
"['applicant', 'accused', 'use', 'since', 'last', 'therefore', 'giving', 'threat', 'said']",PREMISE
"['delay', 'lodging']",PREMISE
"['intent', 'harass', 'applicant', 'accused', 'false', 'complaint']",PREMISE
"['present', 'applicant', 'accused', 'never', 'deceased', 'commit', 'suicide', 'therefore', 'section']",PREMISE
"['hand', 'learned', 'suicide', 'note', 'found', 'possession', 'deceased', 'present', 'applicant', 'accused', 'accused', 'deceased', 'count', 'demand', 'interest', 'hand', 'loan', 'amount', 'also', 'kill', 'therefore', 'deceased', 'suicide']",PREMISE
"['husband', 'complainant', 'suicide', 'therefore', 'mental', 'condition', 'complainant', 'family', 'good', 'therefore', 'completion', 'necessary', 'lodged', 'report', 'police', 'station']",PREMISE
"['sufficient', 'material', 'collected', 'officer', 'show', 'involvement', 'present', 'applicant', 'accused', 'commission', 'therefore', 'custodial', 'interrogation', 'necessary']",PREMISE
"['police', 'prima', 'widow', 'deceased', 'lodged', 'report', 'road', 'police', 'station', 'applicant', 'accused', 'accused', 'husband', 'count', 'refund', 'hand', 'loan', 'amount', 'interest', 'therefore', 'deceased', 'suicide']",PREMISE
"['moreover', 'suicide', 'chit', 'found', 'pocket', 'deceased', 'deceased', 'taken', 'hand', 'loan', 'present', 'applicant', 'accused', 'accused', 'subsequently', 'present', 'applicant', 'accused', 'accused', 'made', 'demand', 'interest', 'hand', 'loan', 'amount', 'count', 'kill', 'deceased', 'also', 'sent', 'house', 'deceased', 'order', 'beat', 'therefore', 'deceased', 'suicide']",PREMISE
"['thus', 'contents', 'suicide', 'note', 'crystal', 'clear', 'present', 'applicant', 'accused', 'accused', 'kill', 'deceased', 'sent', 'house', 'beat', 'therefore', 'suicide']",CONCLUSION
"['moreover', 'suicide', 'note', 'officer']",PREMISE
"['widow', 'completion', 'lodged', 'report', 'police', 'station']",PREMISE
"['thus', 'prima', 'sufficient', 'material', 'record', 'show', 'involvement', 'present', 'applicant', 'accused', 'commission']",CONCLUSION
"['moreover', 'per', 'police', 'report', 'applicant', 'accused', 'since', 'occurrence']",PREMISE
"['moreover', 'applicant', 'accused', 'bail', 'possibility', 'tamper', 'prosecution', 'evidence']",PREMISE
"['learned', 'advocate', 'applicant', 'accused', 'applicable', 'circumstance', 'case', 'hand']",PREMISE
"['case', 'hand', 'suicide', 'note', 'specific', 'present', 'applicant', 'accused', 'kill', 'deceased', 'therefore', 'applicable', 'case', 'hand']",PREMISE
"['taking', 'consideration', 'view', 'applicant', 'accused', 'anticipatory', 'bail', 'stage']",CONCLUSION
['application'],CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['say', 'application']",PREMISE
"['behalf', 'applicant', 'accused']",PREMISE
[],PREMISE
"['record', 'p', 'present', 'applicant', 'accused', 'caste', 'informant', 'one', 'accused', 'gave', 'fight', 'face', 'informant', 'accused', 'present', 'applicant', 'given']",PREMISE
"['accused', 'knife', 'hand', 'caste', 'kill']",PREMISE
"['present', 'applicant', 'since']",PREMISE
"['purpose', 'going', 'keeping', 'present', 'applicant', 'behind', 'bar']",CONCLUSION
"['recovery', 'discovery', 'present', 'applicant']",PREMISE
"['punishable', 'death', 'life']",PREMISE
"['therefore', 'entitle', 'bail']",CONCLUSION
['order'],CONCLUSION
"['father', 'victim', 'lodged', 'report', 'neighborer', 'told', 'prior', 'days', 'check', 'pregnancy', 'victim']",PREMISE
"['informant', 'wife', 'victim', 'victim', 'told', 'applicant', 'acquainted', 'since', 'friend', 'namely', 'applicant', 'near', 'tried', 'create', 'intimacy', 'forcible', 'sexual', 'intercourse', 'giving']",PREMISE
"['repeated', 'since', 'till', 'time', 'time', 'giving']",PREMISE
"['result', 'victim', 'pregnant']",CONCLUSION
"['according', 'applicant', 'falsely', 'case']",PREMISE
"['delay', 'lodging', 'report']",PREMISE
"['period', 'since', 'till', 'victim', 'never', 'anyone']",PREMISE
"['love', 'affair', 'victim', 'applicant']",PREMISE
"['opposed', 'relationship']",PREMISE
"['sexual', 'relationship']",PREMISE
"['never', 'forced', 'victim']",PREMISE
"['pregnant', 'baby', 'boy']",PREMISE
"['subsequently', 'consent', 'applicant', 'victim', 'marriage']",PREMISE
"['anticipatory', 'bail', 'investigation', 'going']",PREMISE
"['due', 'subsequent', 'development', 'custodial', 'interrogation', 'applicant', 'possibility', 'giving', 'threat', 'pressure', 'applicant', 'victim']",PREMISE
"['family', 'applicant', 'depending']",PREMISE
"['resident', 'criminal']",PREMISE
"['due', 'punishable', 'section', 'n', 'section', 'apprehension', 'mind', 'arrest']",PREMISE
"['grant', 'protection', 'section']",CONCLUSION
"['application', 'ground', 'investigation', 'progress']",PREMISE
"['given', 'applicant']",PREMISE
"['victim', 'child', 'examination']",PREMISE
"['yet', 'statement', 'victim', 'section']",PREMISE
"['investigation', 'going']",PREMISE
"['medical', 'examination', 'victim', 'applicant']",PREMISE
"['material', 'information', 'applicant']",PREMISE
"['investigation', 'going', 'reject', 'application']",CONCLUSION
"['applicant', 'serious']",PREMISE
"['role', 'applicant']",PREMISE
"['revealed', 'applicant', 'forcible', 'sexual', 'intercourse', 'victim', 'time', 'time', 'giving']",PREMISE
"['pregnant', 'child']",PREMISE
"['regard', 'going']",PREMISE
"['subsequently', 'applicant', 'come', 'case', 'performance', 'marriage', 'victim', 'immediately', 'rejection', 'first', 'anticipatory', 'bail', 'application']",PREMISE
